lot,ID,Version,Flags,Serial Number,Name,PID
chu-meb-c,1141,n9000-14.2(4i),aliv,FDO272400B1,aleaf-chu-meb-c14-1,N9K-C93108TC-FX
chu-meb-c,1150,n9000-13.2(9h),aliv,FDO27240091,aleaf-chu-meb-c15-0,N9K-C93108TC-FX
chu-meb-c,1151,n9000-14.2(4i),aliv,FDO2724009L,aleaf-chu-meb-c15-1,N9K-C93108TC-FX
chu-meb-c,1160,n9000-13.2(9h),aliv,FDO2724007K,aleaf-chu-meb-c16-0,N9K-C93108TC-FX
chu-meb-c,1161,n9000-14.2(4i),aliv,FDO27230AFD,aleaf-chu-meb-c16-1,N9K-C93108TC-FX
chu-meb-c,1170,n9000-13.2(9h),aliv,FDO27230AF8,aleaf-chu-meb-c17-0,N9K-C93108TC-FX
chu-meb-c,1171,n9000-14.2(4i),aliv,FDO27230AG5,aleaf-chu-meb-c17-1,N9K-C93108TC-FX
chu-meb-d,201,n9000-14.2(4i),asiv,FGE21151V9Z,spine-chu-meb-d1,N9K-SUP-A+
chu-meb-d,202,n9000-14.2(4i),asiv,FGE21151VN9,spine-chu-meb-d2,N9K-SUP-A+
chu-meb-d,203,n9000-14.2(4i),asiv,FGE21151VA8,spine-chu-meb-d3,N9K-SUP-A
chu-meb-d,301,n9000-14.2(4i),aliv,FDO272607WY,bleaf-chu-meb-d1,N9K-C93180YC-FX
chu-meb-d,302,n9000-14.2(4i),aliv,FDO272607S5,bleaf-chu-meb-d2,N9K-C93180YC-FX
chu-meb-d,303,n9000-14.2(4i),aliv,FDO272607PJ,bleaf-chu-meb-d3,N9K-C93180YC-FX
chu-meb-d,304,n9000-14.2(4i),aliv,FLM26030CEG,bleaf-chu-meb-d4,N9K-C93180YC-FX
chu-meb-d,1010,n9000-14.2(4i),aliv,FDO272607V9,aleaf-chu-meb-d01-0,N9K-C93180YC-FX
chu-meb-d,1011,n9000-14.2(4i),aliv,FDO272607PV,aleaf-chu-meb-d01-1,N9K-C93180YC-FX
chu-meb-d,1020,n9000-14.2(4i),aliv,FDO272607Z9,aleaf-chu-meb-d02-0,N9K-C93180YC-FX
chu-meb-d,1021,n9000-14.2(4i),aliv,FDO272607UL,aleaf-chu-meb-d02-1,N9K-C93180YC-FX
chu-meb-d,1030,n9000-14.2(4i),aliv,FDO272607MM,aleaf-chu-meb-d03-0,N9K-C93180YC-FX
chu-meb-d,1031,n9000-14.2(4i),aliv,FDO272607WU,aleaf-chu-meb-d03-1,N9K-C93180YC-FX
chu-meb-d,1040,n9000-14.2(4i),aliv,FDO272607Y8,aleaf-chu-meb-d04-0,N9K-C93180YC-FX
chu-meb-d,1041,n9000-14.2(4i),aliv,FDO272607NC,aleaf-chu-meb-d04-1,N9K-C93180YC-FX
chu-meb-d,1050,n9000-14.2(4i),aliv,FDO272607V3,aleaf-chu-meb-d05-0,N9K-C93180YC-FX
chu-meb-d,1051,n9000-14.2(4i),aliv,FDO272607S9,aleaf-chu-meb-d05-1,N9K-C93180YC-FX
chu-meb-d,1060,n9000-14.2(4i),aliv,FDO2724009N,aleaf-chu-meb-d06-0,N9K-C93108TC-FX
chu-meb-d,1061,n9000-14.2(4i),aliv,FDO27230AF7,aleaf-chu-meb-d06-1,N9K-C93108TC-FX
chu-meb-d,1070,n9000-14.2(4i),aliv,FDO27240088,aleaf-chu-meb-d07-0,N9K-C93108TC-FX
chu-meb-d,1071,n9000-14.2(4i),aliv,FDO27230AEP,aleaf-chu-meb-d07-1,N9K-C93108TC-FX
chu-meb-d,1080,n9000-14.2(4i),aliv,FDO27230AF5,aleaf-chu-meb-d08-0,N9K-C93108TC-FX
chu-meb-d,1081,n9000-14.2(4i),aliv,FDO27230AFH,aleaf-chu-meb-d08-1,N9K-C93108TC-FX
chu-meb-d,1090,n9000-14.2(4i),aliv,FDO272504EY,aleaf-chu-meb-d09-0,N9K-C93108TC-FX
chu-meb-d,1091,n9000-14.2(4i),aliv,FDO27250AWN,aleaf-chu-meb-d09-1,N9K-C93108TC-FX
chu-meb-d,1100,n9000-14.2(4i),aliv,FDO27240080,aleaf-chu-meb-d10-0,N9K-C93108TC-FX
chu-meb-d,1101,n9000-14.2(4i),aliv,FDO272119MJ,aleaf-chu-meb-d10-1,N9K-C93108TC-FX
chu-meb-d,1110,n9000-14.2(4i),aliv,FDO272400AU,aleaf-chu-meb-d11-0,N9K-C93108TC-FX
chu-meb-d,1111,n9000-14.2(4i),aliv,FDO27230AHM,aleaf-chu-meb-d11-1,N9K-C93108TC-FX
chu-meb-d,1120,n9000-14.2(4i),aliv,FDO27250ASV,aleaf-chu-meb-d12-0,N9K-C93108TC-FX
chu-meb-d,1121,n9000-14.2(4i),aliv,FDO27250AU6,aleaf-chu-meb-d12-1,N9K-C93108TC-FX
chu-meb-d,1130,n9000-14.2(4i),aliv,FDO272504G9,aleaf-chu-meb-d13-0,N9K-C93108TC-FX
chu-meb-d,1131,n9000-14.2(4i),aliv,FDO27250AXS,aleaf-chu-meb-d13-1,N9K-C93108TC-FX
chu-meb-d,1140,n9000-14.2(4i),aliv,FDO272504DX,aleaf-chu-meb-d14-0,N9K-C93108TC-FX
chu-meb-d,1141,n9000-14.2(4i),aliv,FDO272504CN,aleaf-chu-meb-d14-1,N9K-C93108TC-FX
chu-meb-d,1150,n9000-14.2(4i),aliv,FDO272504EW,aleaf-chu-meb-d15-0,N9K-C93108TC-FX
chu-meb-d,1151,n9000-14.2(4i),aliv,FDO272504FJ,aleaf-chu-meb-d15-1,N9K-C93108TC-FX
chu-meb-d,1160,n9000-14.2(4i),aliv,FDO27250AV0,aleaf-chu-meb-d16-0,N9K-C93108TC-FX
chu-meb-d,1161,n9000-14.2(4i),aliv,FDO272504BT,aleaf-chu-meb-d16-1,N9K-C93108TC-FX
chu-meb-d,1170,n9000-14.2(4i),aliv,FDO272504G5,aleaf-chu-meb-d17-0,N9K-C93108TC-FX
chu-meb-d,1171,n9000-14.2(4i),aliv,FDO272504C2,aleaf-chu-meb-d17-1,N9K-C93108TC-FX
chu-meb-e,201,n9000-13.2(1m),asiv,FGE22314TG7,spine-chu-meb-e1,N9K-SUP-A+
chu-meb-e,202,n9000-13.2(1m),asiv,FGE21492YMH,spine-chu-meb-e2,N9K-SUP-A+
chu-meb-e,203,n9000-13.2(1m),asiv,FGE21492YMN,spine-chu-meb-e3,N9K-SUP-A+
chu-meb-e,301,n9000-13.2(1m),aliv,FDO2236311N,bleaf-chu-meb-e1,N9K-C93180YC-FX
chu-meb-e,302,n9000-13.2(1m),aliv,FDO223708GD,bleaf-chu-meb-e2,N9K-C93180YC-FX
chu-meb-e,303,n9000-13.2(1m),aliv,FDO2236300K,bleaf-chu-meb-e3,N9K-C93180YC-FX
chu-meb-e,304,n9000-13.2(1m),aliv,FDO223708HJ,bleaf-chu-meb-e4,N9K-C93180YC-FX
chu-meb-e,305,n9000-13.2(1m),aliv,FDO26171CN0,bleaf-chu-meb-e5,N9K-C93180YC-FX
chu-meb-e,306,n9000-13.2(1m),aliv,FDO26171CTH,bleaf-chu-meb-e6,N9K-C93180YC-FX
chu-meb-e,307,n9000-13.2(1m),aliv,FDO26171CQG,bleaf-chu-meb-e7,N9K-C93180YC-FX
chu-meb-e,308,n9000-13.2(1m),aliv,FDO26171CNQ,bleaf-chu-meb-e8,N9K-C93180YC-FX
chu-meb-e,1010,n9000-13.2(1m),aliv,FDO22382D1Q,aleaf-chu-meb-e01-0,N9K-C93180YC-FX
chu-meb-e,1011,n9000-13.2(1m),aliv,FDO2237089S,aleaf-chu-meb-e01-1,N9K-C93180YC-FX
chu-meb-e,1020,n9000-13.2(1m),aliv,FDO2236311T,aleaf-chu-meb-e02-0,N9K-C93180YC-FX
chu-meb-e,1021,n9000-13.2(1m),aliv,FDO223708HA,aleaf-chu-meb-e02-1,N9K-C93180YC-FX
chu-meb-e,1030,n9000-13.2(1m),aliv,FDO22382BYJ,aleaf-chu-meb-e03-0,N9K-C93180YC-FX
chu-meb-e,1031,n9000-13.2(1m),aliv,FDO223630P2,aleaf-chu-meb-e03-1,N9K-C93180YC-FX
chu-meb-e,1040,n9000-13.2(1m),aliv,FDO223708FV,aleaf-chu-meb-e04-0,N9K-C93180YC-FX
chu-meb-e,1041,n9000-13.2(1m),aliv,FDO223708FK,aleaf-chu-meb-e04-1,N9K-C93180YC-FX
chu-meb-e,1050,n9000-13.2(1m),aliv,FDO22382BTE,aleaf-chu-meb-e05-0,N9K-C93180YC-FX
chu-meb-e,1051,n9000-13.2(1m),aliv,FDO223708J2,aleaf-chu-meb-e05-1,N9K-C93180YC-FX
chu-meb-e,1060,n9000-13.2(1m),aliv,FDO22380YFE,aleaf-chu-meb-e06-0,N9K-C93108TC-FX
chu-meb-e,1061,n9000-13.2(1m),aliv,FDO2239046P,aleaf-chu-meb-e06-1,N9K-C93108TC-FX
chu-meb-e,1070,n9000-13.2(1m),aliv,FDO22380Z0V,aleaf-chu-meb-e07-0,N9K-C93108TC-FX
chu-meb-e,1071,n9000-13.2(1m),aliv,FDO22380Y8Y,aleaf-chu-meb-e07-1,N9K-C93108TC-FX
chu-meb-e,1080,n9000-13.2(1m),aliv,FDO2239044C,aleaf-chu-meb-e08-0,N9K-C93108TC-FX
chu-meb-e,1081,n9000-13.2(1m),aliv,FDO22380YLU,aleaf-chu-meb-e08-1,N9K-C93108TC-FX
chu-meb-e,1090,n9000-13.2(1m),aliv,FDO2239044U,aleaf-chu-meb-e09-0,N9K-C93108TC-FX
chu-meb-e,1091,n9000-13.2(1m),aliv,FDO22380YL4,aleaf-chu-meb-e09-1,N9K-C93108TC-FX
chu-meb-e,1100,n9000-13.2(1m),aliv,FDO22380YN8,aleaf-chu-meb-e10-0,N9K-C93108TC-FX
chu-meb-e,1101,n9000-13.2(1m),aliv,FDO2239046G,aleaf-chu-meb-e10-1,N9K-C93108TC-FX
chu-meb-e,1110,n9000-13.2(1m),aliv,FDO2239047K,aleaf-chu-meb-e11-0,N9K-C93108TC-FX
chu-meb-e,1111,n9000-13.2(1m),aliv,FDO222821L5,aleaf-chu-meb-e11-1,N9K-C93108TC-FX
chu-meb-e,1120,n9000-13.2(1m),aliv,FDO22390481,aleaf-chu-meb-e12-0,N9K-C93108TC-FX
chu-meb-e,1121,n9000-13.2(1m),aliv,FDO22380YKN,aleaf-chu-meb-e12-1,N9K-C93108TC-FX
chu-meb-e,1130,n9000-13.2(1m),aliv,FDO22380YK4,aleaf-chu-meb-e13-0,N9K-C93108TC-FX
chu-meb-e,1131,n9000-13.2(1m),aliv,FDO24191CL1,aleaf-chu-meb-e13-1,N9K-C93108TC-FX
chu-meb-e,1140,n9000-13.2(1m),aliv,FDO2239046Y,aleaf-chu-meb-e14-0,N9K-C93108TC-FX
chu-meb-e,1141,n9000-13.2(1m),aliv,FDO22380YLV,aleaf-chu-meb-e14-1,N9K-C93108TC-FX
chu-meb-e,1150,n9000-13.2(1m),aliv,FDO22380YM6,aleaf-chu-meb-e15-0,N9K-C93108TC-FX
chu-meb-e,1151,n9000-13.2(1m),aliv,FDO2239046K,aleaf-chu-meb-e15-1,N9K-C93108TC-FX
chu-meb-e,1160,n9000-13.2(1m),aliv,FDO22380YL5,aleaf-chu-meb-e16-0,N9K-C93108TC-FX
chu-meb-e,1161,n9000-13.2(1m),aliv,FDO2239046M,aleaf-chu-meb-e16-1,N9K-C93108TC-FX
chu-meb-e,1170,n9000-13.2(1m),aliv,FDO22371B7V,aleaf-chu-meb-e17-0,N9K-C93108TC-FX
chu-meb-e,1171,n9000-13.2(1m),aliv,FDO22380YMG,aleaf-chu-meb-e17-1,N9K-C93108TC-FX
chu-mto-a,201,n9000-13.2(1m),asiv,FGE240769YA,spine-chu-mto-a1,N9K-SUP-A+
chu-mto-a,202,n9000-13.2(1m),asiv,FGE240369WM,spine-chu-mto-a2,N9K-SUP-A+
chu-mto-a,203,n9000-13.2(1m),asiv,FGE240369WP,spine-chu-mto-a3,N9K-SUP-A+
chu-mto-a,301,n9000-13.2(1m),aliv,FDO24141D6D,bleaf-chu-mto-a1,N9K-C93180YC-FX
chu-mto-a,302,n9000-13.2(1m),aliv,FDO24141D6Y,bleaf-chu-mto-a2,N9K-C93180YC-FX
chu-mto-a,303,n9000-13.2(1m),aliv,FDO24130LVJ,bleaf-chu-mto-a3,N9K-C93180YC-FX
chu-mto-a,304,n9000-13.2(1m),aliv,FDO24141QN0,bleaf-chu-mto-a4,N9K-C93180YC-FX
chu-mto-a,1010,n9000-13.2(1m),aliv,FDO24251D27,aleaf-chu-mto-a01-0,N9K-C93108TC-FX
chu-mto-a,1011,n9000-13.2(1m),aliv,FDO24251D04,aleaf-chu-mto-a01-1,N9K-C93108TC-FX
chu-mto-a,1020,n9000-13.2(1m),aliv,FDO24251D30,aleaf-chu-mto-a02-0,N9K-C93108TC-FX
chu-mto-a,1021,n9000-13.2(1m),aliv,FDO24251CSA,aleaf-chu-mto-a02-1,N9K-C93108TC-FX
chu-mto-a,1030,n9000-13.2(1m),aliv,FDO24251D37,aleaf-chu-mto-a03-0,N9K-C93108TC-FX
chu-mto-a,1031,n9000-13.2(1m),aliv,FDO24261DUT,aleaf-chu-mto-a03-1,N9K-C93108TC-FX
chu-mto-a,1040,n9000-13.2(1m),aliv,FDO24261DTQ,aleaf-chu-mto-a04-0,N9K-C93108TC-FX
chu-mto-a,1041,n9000-13.2(1m),aliv,FDO24251CNZ,aleaf-chu-mto-a04-1,N9K-C93108TC-FX
chu-mto-a,1050,n9000-13.2(1m),aliv,FDO24251D1Y,aleaf-chu-mto-a05-0,N9K-C93108TC-FX
chu-mto-a,1051,n9000-13.2(1m),aliv,FDO24261DW4,aleaf-chu-mto-a05-1,N9K-C93108TC-FX
chu-mto-a,1060,n9000-13.2(1m),aliv,FDO24251CJG,aleaf-chu-mto-a06-0,N9K-C93108TC-FX
chu-mto-a,1061,n9000-13.2(1m),aliv,FDO24251CJ1,aleaf-chu-mto-a06-1,N9K-C93108TC-FX
chu-mto-a,1070,n9000-13.2(1m),aliv,FDO24251CY9,aleaf-chu-mto-a07-0,N9K-C93108TC-FX
chu-mto-a,1071,n9000-13.2(1m),aliv,FDO24251CU7,aleaf-chu-mto-a07-1,N9K-C93108TC-FX
chu-mto-a,1080,n9000-13.2(1m),aliv,FDO24251CK1,aleaf-chu-mto-a08-0,N9K-C93108TC-FX
chu-mto-a,1081,n9000-13.2(1m),aliv,FDO24251CNU,aleaf-chu-mto-a08-1,N9K-C93108TC-FX
chu-mto-a,1090,n9000-13.2(1m),aliv,FDO24261SWK,aleaf-chu-mto-a09-0,N9K-C93108TC-FX
chu-mto-a,1091,n9000-13.2(1m),aliv,FDO24261DVX,aleaf-chu-mto-a09-1,N9K-C93108TC-FX
chu-mto-a,1100,n9000-13.2(1m),aliv,FDO24261DWU,aleaf-chu-mto-a10-0,N9K-C93108TC-FX
chu-mto-a,1101,n9000-13.2(1m),aliv,FDO24261DZ1,aleaf-chu-mto-a10-1,N9K-C93108TC-FX
chu-mto-a,1110,n9000-13.2(1m),aliv,FDO24251CN3,aleaf-chu-mto-a11-0,N9K-C93108TC-FX
chu-mto-a,1111,n9000-13.2(1m),aliv,FDO24251CLV,aleaf-chu-mto-a11-1,N9K-C93108TC-FX
chu-mto-a,1120,n9000-13.2(1m),aliv,FDO24251D3C,aleaf-chu-mto-a12-0,N9K-C93108TC-FX
chu-mto-a,1121,n9000-13.2(1m),aliv,FDO24251CUP,aleaf-chu-mto-a12-1,N9K-C93108TC-FX
chu-mto-a,1130,n9000-13.2(1m),aliv,FDO24261DTF,aleaf-chu-mto-a13-0,N9K-C93108TC-FX
chu-mto-a,1131,n9000-13.2(1m),aliv,FDO24261DUU,aleaf-chu-mto-a13-1,N9K-C93108TC-FX
chu-mto-a,1140,n9000-13.2(1m),aliv,FDO24261DTK,aleaf-chu-mto-a14-0,N9K-C93108TC-FX
chu-mto-a,1141,n9000-13.2(1m),aliv,FDO24251CTW,aleaf-chu-mto-a14-1,N9K-C93108TC-FX
chu-mto-a,1150,n9000-13.2(1m),aliv,FDO24251CHC,aleaf-chu-mto-a15-0,N9K-C93108TC-FX
chu-mto-a,1151,n9000-13.2(1m),aliv,FDO24251CH9,aleaf-chu-mto-a15-1,N9K-C93108TC-FX
chu-mto-a,1160,n9000-13.2(1m),aliv,FDO24261DUZ,aleaf-chu-mto-a16-0,N9K-C93108TC-FX
chu-mto-a,1161,n9000-13.2(1m),aliv,FDO24251CYA,aleaf-chu-mto-a16-1,N9K-C93108TC-FX
chu-mto-a,1170,n9000-13.2(1m),aliv,FDO24251D3B,aleaf-chu-mto-a17-0,N9K-C93108TC-FX
chu-mto-a,1171,n9000-13.2(1m),aliv,FDO24251CNX,aleaf-chu-mto-a17-1,N9K-C93108TC-FX
chu-meb-f,201,n9000-14.2(4i),asiv,FGE24176DJC,spine-chu-meb-f1,N9K-SUP-A+
chu-meb-f,202,n9000-14.2(4i),asiv,FGE24416M64,spine-chu-meb-f2,N9K-SUP-A+
chu-meb-f,203,n9000-14.2(4i),asiv,FGE24476PQP,spine-chu-meb-f3,N9K-SUP-A+
chu-meb-f,301,n9000-14.2(4i),aliv,FDO2604295A,bleaf-chu-meb-f1,N9K-C93180YC-FX
chu-meb-f,302,n9000-14.2(4i),aliv,FDO26041UA2,bleaf-chu-meb-f2,N9K-C93180YC-FX
chu-meb-f,303,n9000-14.2(4i),aliv,FDO26041U9L,bleaf-chu-meb-f3,N9K-C93180YC-FX
chu-meb-f,304,n9000-14.2(4i),aliv,FDO26041UE8,bleaf-chu-meb-f4,N9K-C93180YC-FX
chu-meb-f,1010,n9000-14.2(4i),aliv,FDO26120XAT,aleaf-chu-meb-f01-0,N9K-C93108TC-FX
chu-meb-f,1011,n9000-14.2(4i),aliv,FDO26120XAF,aleaf-chu-meb-f01-1,N9K-C93108TC-FX
chu-meb-f,1020,n9000-14.2(4i),aliv,FDO261414LE,aleaf-chu-meb-f02-0,N9K-C93108TC-FX
chu-meb-f,1021,n9000-14.2(4i),aliv,FDO26120X9Y,aleaf-chu-meb-f02-1,N9K-C93108TC-FX
chu-meb-f,1030,n9000-14.2(4i),aliv,FDO261414LH,aleaf-chu-meb-f03-0,N9K-C93108TC-FX
chu-meb-f,1031,n9000-14.2(4i),aliv,FDO261414Z1,aleaf-chu-meb-f03-1,N9K-C93108TC-FX
chu-meb-f,1040,n9000-14.2(4i),aliv,FDO261414Z2,aleaf-chu-meb-f04-0,N9K-C93108TC-FX
chu-meb-f,1041,n9000-14.2(4i),aliv,FDO261414HF,aleaf-chu-meb-f04-1,N9K-C93108TC-FX
chu-meb-f,1050,n9000-14.2(4i),aliv,FDO26141GNB,aleaf-chu-meb-f05-0,N9K-C93108TC-FX
chu-meb-f,1051,n9000-14.2(4i),aliv,FDO261414SG,aleaf-chu-meb-f05-1,N9K-C93108TC-FX
chu-meb-f,1060,n9000-14.2(4i),aliv,FDO261414HP,aleaf-chu-meb-f06-0,N9K-C93108TC-FX
chu-meb-f,1061,n9000-14.2(4i),aliv,FDO2614151B,aleaf-chu-meb-f06-1,N9K-C93108TC-FX
chu-meb-f,1070,n9000-14.2(4i),aliv,FDO26141GH0,aleaf-chu-meb-f07-0,N9K-C93108TC-FX
chu-meb-f,1071,n9000-14.2(4i),aliv,FDO26120XBQ,aleaf-chu-meb-f07-1,N9K-C93108TC-FX
chu-meb-f,1080,n9000-14.2(4i),aliv,FDO261414H4,aleaf-chu-meb-f08-0,N9K-C93108TC-FX
chu-meb-f,1081,n9000-14.2(4i),aliv,FDO26141GE3,aleaf-chu-meb-f08-1,N9K-C93108TC-FX
chu-meb-f,1090,n9000-14.2(4i),aliv,FDO261414ZE,aleaf-chu-meb-f09-0,N9K-C93108TC-FX
chu-meb-f,1091,n9000-14.2(4i),aliv,FDO26120X9L,aleaf-chu-meb-f09-1,N9K-C93108TC-FX
chu-meb-f,1100,n9000-14.2(4i),aliv,FDO261414WB,aleaf-chu-meb-f10-0,N9K-C93108TC-FX
chu-meb-f,1101,n9000-14.2(4i),aliv,FDO261414J6,aleaf-chu-meb-f10-1,N9K-C93108TC-FX
chu-meb-f,1110,n9000-14.2(4i),aliv,FDO261414Y9,aleaf-chu-meb-f11-0,N9K-C93108TC-FX
chu-meb-f,1111,n9000-14.2(4i),aliv,FDO261414KD,aleaf-chu-meb-f11-1,N9K-C93108TC-FX
chu-meb-f,1120,n9000-14.2(4i),aliv,FDO26120X9M,aleaf-chu-meb-f12-0,N9K-C93108TC-FX
chu-meb-f,1121,n9000-14.2(4i),aliv,FDO261414SF,aleaf-chu-meb-f12-1,N9K-C93108TC-FX
chu-meb-f,1130,n9000-14.2(4i),aliv,FDO26141G9G,aleaf-chu-meb-f13-0,N9K-C93108TC-FX
chu-meb-f,1131,n9000-14.2(4i),aliv,FDO26141506,aleaf-chu-meb-f13-1,N9K-C93108TC-FX
chu-meb-f,1140,n9000-14.2(4i),aliv,FDO261414S8,aleaf-chu-meb-f14-0,N9K-C93108TC-FX
chu-meb-f,1141,n9000-14.2(4i),aliv,FDO261414ZD,aleaf-chu-meb-f14-1,N9K-C93108TC-FX
chu-meb-f,1150,n9000-14.2(4i),aliv,FDO261414LN,aleaf-chu-meb-f15-0,N9K-C93108TC-FX
chu-meb-f,1151,n9000-14.2(4i),aliv,FDO261414YF,aleaf-chu-meb-f15-1,N9K-C93108TC-FX
chu-meb-f,1160,n9000-14.2(4i),aliv,FDO26141GE2,aleaf-chu-meb-f16-0,N9K-C93108TC-FX
chu-meb-f,1161,n9000-14.2(4i),aliv,FDO26120X8X,aleaf-chu-meb-f16-1,N9K-C93108TC-FX
chu-meb-f,1170,n9000-14.2(4i),aliv,FDO261414MA,aleaf-chu-meb-f17-0,N9K-C93108TC-FX
chu-meb-f,1171,n9000-14.2(4i),aliv,FDO26141G9K,aleaf-chu-meb-f17-1,N9K-C93108TC-FX
chu-meb-f,1180,n9000-14.2(4i),aliv,FDO26141GE4,aleaf-chu-meb-f18-0,N9K-C93108TC-FX
chu-meb-f,1181,n9000-14.2(4i),aliv,FDO26141GE1,aleaf-chu-meb-f18-1,N9K-C93108TC-FX
chu-meb-f,1190,n9000-14.2(4i),aliv,FDO261414HC,aleaf-chu-meb-f19-0,N9K-C93108TC-FX
chu-meb-f,1191,n9000-14.2(4i),aliv,FDO26141GH1,aleaf-chu-meb-f19-1,N9K-C93108TC-FX
chu-meb-f,1200,n9000-14.2(4i),aliv,FDO2614151U,aleaf-chu-meb-f20-0,N9K-C93108TC-FX
chu-meb-f,1201,n9000-14.2(4i),aliv,FDO261414UW,aleaf-chu-meb-f20-1,N9K-C93108TC-FX
chu-meb-f,1210,n9000-14.2(4i),aliv,FDO261414UX,aleaf-chu-meb-f21-0,N9K-C93108TC-FX
chu-meb-f,1211,n9000-14.2(4i),aliv,FDO261414HN,aleaf-chu-meb-f21-1,N9K-C93108TC-FX
chu-meb-f,1220,n9000-14.2(4i),aliv,FDO261414HE,aleaf-chu-meb-f22-0,N9K-C93108TC-FX
chu-meb-f,1221,n9000-14.2(4i),aliv,FDO261414SU,aleaf-chu-meb-f22-1,N9K-C93108TC-FX
chu-meb-f,1230,n9000-14.2(4i),aliv,FDO26120X9S,aleaf-chu-meb-f23-0,N9K-C93108TC-FX
chu-meb-f,1231,n9000-14.2(4i),aliv,FDO26120XAX,aleaf-chu-meb-f23-1,N9K-C93108TC-FX
chu-smd-b,201,n9000-13.0(1k),asiv,FGE21362KXK,spine-chu-smd-b1,N9K-SUP-A
chu-smd-b,202,n9000-13.0(1k),asiv,FGE21352KGY,spine-chu-smd-b2,N9K-SUP-A
chu-smd-b,203,n9000-13.0(1k),asiv,FGE21362LGP,spine-chu-smd-b3,N9K-SUP-A
chu-smd-b,301,n9000-13.0(1k),aliv,FDO21360ELF,bleaf-chu-smd-b1,N9K-C9396PX
chu-smd-b,302,n9000-13.0(1k),aliv,FDO2148181Y,bleaf-chu-smd-b2,N9K-C9396PX
chu-smd-b,303,n9000-13.0(1k),aliv,FDO21331ZY3,bleaf-chu-smd-b3,N9K-C9396PX
chu-smd-b,304,n9000-13.0(1k),aliv,FDO2148187Z,bleaf-chu-smd-b4,N9K-C9396PX
chu-smd-b,1010,n9000-13.0(1k),aliv,FDO2148181F,aleaf-chu-smd-b01-0,N9K-C9396PX
chu-smd-b,1011,n9000-13.0(1k),aliv,FDO21331ZXU,aleaf-chu-smd-b01-1,N9K-C9396PX
chu-smd-b,1020,n9000-13.0(1k),aliv,FDO21350FHE,aleaf-chu-smd-b02-0,N9K-C9396PX
chu-smd-b,1021,n9000-13.0(1k),aliv,FDO21360EQW,aleaf-chu-smd-b02-1,N9K-C9396PX
chu-smd-b,1030,n9000-13.0(1k),aliv,FDO21350FJU,aleaf-chu-smd-b03-0,N9K-C9396PX
chu-smd-b,1031,n9000-13.0(1k),aliv,FDO21360EQK,aleaf-chu-smd-b03-1,N9K-C9396PX
chu-smd-b,1040,n9000-13.0(1k),aliv,FDO21360ELD,aleaf-chu-smd-b04-0,N9K-C9396PX
chu-smd-b,1041,n9000-13.0(1k),aliv,FDO2148180Y,aleaf-chu-smd-b04-1,N9K-C9396PX
chu-smd-b,1050,n9000-13.0(1k),aliv,FDO21360ES5,aleaf-chu-smd-b05-0,N9K-C9396PX
chu-smd-b,1051,n9000-13.0(1k),aliv,FDO21360EL7,aleaf-chu-smd-b05-1,N9K-C9396PX
chu-smd-b,1060,n9000-13.0(1k),aliv,FDO21491EBU,aleaf-chu-smd-b06-0,N9K-C9396TX
chu-smd-b,1061,n9000-13.0(1k),aliv,FDO21390414,aleaf-chu-smd-b06-1,N9K-C9396TX
chu-smd-b,1070,n9000-13.0(1k),aliv,FDO214810NV,aleaf-chu-smd-b07-0,N9K-C9396TX
chu-smd-b,1071,n9000-13.0(1k),aliv,FDO21491EDE,aleaf-chu-smd-b07-1,N9K-C9396TX
chu-smd-b,1080,n9000-13.0(1k),aliv,FDO213903GC,aleaf-chu-smd-b08-0,N9K-C9396TX
chu-smd-b,1081,n9000-13.0(1k),aliv,FDO21310M6F,aleaf-chu-smd-b08-1,N9K-C9396TX
chu-smd-b,1090,n9000-13.0(1k),aliv,FDO214810PE,aleaf-chu-smd-b09-0,N9K-C9396TX
chu-smd-b,1091,n9000-13.0(1k),aliv,FDO21491EAS,aleaf-chu-smd-b09-1,N9K-C9396TX
chu-smd-b,1100,n9000-13.0(1k),aliv,FDO21491EC4,aleaf-chu-smd-b10-0,N9K-C9396TX
chu-smd-b,1101,n9000-13.0(1k),aliv,FDO21491EAQ,aleaf-chu-smd-b10-1,N9K-C9396TX
chu-smd-b,1110,n9000-13.0(1k),aliv,FDO21390419,aleaf-chu-smd-b11-0,N9K-C9396TX
chu-smd-b,1111,n9000-13.0(1k),aliv,FDO2139041V,aleaf-chu-smd-b11-1,N9K-C9396TX
chu-smd-b,1120,n9000-13.0(1k),aliv,FDO21491EBD,aleaf-chu-smd-b12-0,N9K-C9396TX
chu-smd-b,1121,n9000-13.0(1k),aliv,FDO21491ECM,aleaf-chu-smd-b12-1,N9K-C9396TX
chu-smd-b,1130,n9000-13.0(1k),aliv,FDO21390412,aleaf-chu-smd-b13-0,N9K-C9396TX
chu-smd-b,1131,n9000-13.0(1k),aliv,FDO2139041G,aleaf-chu-smd-b13-1,N9K-C9396TX
chu-smd-b,1140,n9000-13.0(1k),aliv,FDO21491ECQ,aleaf-chu-smd-b14-0,N9K-C9396TX
chu-smd-b,1141,n9000-13.0(1k),aliv,FDO2139041P,aleaf-chu-smd-b14-1,N9K-C9396TX
chu-smd-b,1150,n9000-13.0(1k),aliv,FDO213903GD,aleaf-chu-smd-b15-0,N9K-C9396TX
